Año,Mes,Día,Hora,Lugar,Latitud,Longitud,Vehículo 1 - fase,Vehículo 1 - tipo,Vehículo 1 - experimental,Vehículo 1 - marca,Vehículo 1 - modelo,Vehículo 1 - matricula,Vehículo 1 - suceso,Vehículo 1 - investigacion,Vehículo 1 - operacion,Vehículo 1 - daños,Vehículo 1 - categoria,Vehículo 2 - fase,Vehículo 2 - tipo,Vehículo 2 - experimental,Vehículo 2 - marca,Vehículo 2 - modelo,Vehículo 2 - matricula,Vehículo 2 - suceso,Vehículo 2 - investigacion,Vehículo 2 - operacion,Vehículo 2 - daños,Vehículo 2 - categoria
2007,11,2,18:30:00,Zona rural Mercedes (Corrientes),-29.133333333333333,-58.05,Crucero,ULM experimental,True,CHINOOK,WT2S,LV-U230,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,
2007,10,21,21:50:00,Localidad Proximidades De Tolosa (Buenos Aires),-34.844166666666666,-58.03833333333333,Crucero,Avión,False,CESSNA,152-II,LV-AOE,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2007,10,16,13:00:00,Localidad Bolivar (Buenos Aires),-36.16111111111111,-60.93805555555555,Crucero,Avión,False,CESSNA,188-A,LV-JOA,Accidente,True,Specialised Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,
2007,10,11,22:06:00,Aeródromo Sauce Viejo (Santa Fe),-31.711111111111112,-60.80722222222222,Aterrizaje,Avión,False,LEARJET,LJ-35,LV-ZZF,Accidente,True,Commercial Air Transport,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,
2007,10,9,21:50:00,Aeropuerto Aeroparque Jorge Newbery (Sabe) (Buenos Aires),-34.55888888888889,-58.41638888888889,Aproximación,Avión,False,SAAB,340-A,LV-BEW,Intervención,False,Commercial Air Transport,Ninguno,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2007,10,6,17:45:00,Aeródromo Rosario De La Frontera (Salta),-31.42,-64.3,Aterrizaje,Avión,False,CESSNA,C-185,LV-HRD,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,
2007,9,17,17:55:00,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Crucero,Avión,False,CESSNA,152-II,LV-AMI,Accidente,True,Non-Commercial Operations,Leves,BIRD (Birdstrike),,,,,,,,,,,
2007,8,27,17:15:00,Localidad El Manzano (Cordoba),-31.099722222222223,-64.30638888888889,Crucero,Avión,False,AIR TRACTOR,AT-502-B,LV-AXD,Accidente,True,Nationally Regulated Operations (State Operations),Destruida,"SCF-NP (System/component failure or malfunction (No Powerplant), LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2007,8,21,14:48:00,Lugar apto denunciado Dique Los Molinos (Cordoba),-31.81638888888889,-59.505,Aproximación,Avión,False,PIPER,PA-18,LV-ZJK,Accidente,True,Non-Commercial Operations,De importancia,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2007,8,13,21:15:00,Estancia La Independencia (Buenos Aires),-37.568333333333335,-57.95333333333333,Crucero,Helicóptero,False,MESSERSCHMITT BÖLKOW,BO-105S,LQ-ZYR,Accidente,True,Nationally Regulated Operations (State Operations),Destruida,"WSTRW (Windshear or thunderstorm), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2007,7,21,18:45:00,Aeródromo La Cumbre (Cordoba),-31.0,-64.53333333333333,Despegue,Avión,False,BEECHCRAFT,B-58,LV-MZL,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,
2007,7,20,19:10:00,Localidad General Alvear (Buenos Aires),-36.02472222222222,-60.03694444444445,Despegue,Avión,False,PIPER,PA-11-C,LV-XLY,Accidente,True,Non-Commercial Operations,Leves,CTOL (Collision with obstacle during take-off and landing),,,,,,,,,,,
2007,7,14,17:00:00,Aeródromo 9 De Julio (Buenos Aires),-35.39944444444444,-60.90083333333333,Rodaje salida,Avión,False,PIPER,PA-11,LV-YPV,Accidente,True,Non-Commercial Operations,Leves,LOC-G (Loss of control -ground),,,,,,,,,,,
2007,7,13,10:30:00,Localidad Presidencia Roque Saenz Peña (Chaco),-26.83305555555556,-60.38027777777778,Crucero,Avión,False,PIPER,PA-12,LV-YGT,Accidente,True,Non-Commercial Operations,Destruida,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2007,6,30,19:30:00,Lugar apto denunciado Finca La Cruz (Salta),-24.866666666666667,-65.25,Crucero,Avión,False,PIPER,PA-34,LV-AOB,Accidente,True,Non-Commercial Operations,Destruida,FUEL (Fuel related),,,,,,,,,,,
2007,6,21,13:50:00,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Aterrizaje,Avión,False,PIPER,PA-12,LV-RGF,Accidente,True,Specialised Operations,De importancia,"ARC (Abnormal runway contact), RE (Runway Excursion)",,,,,,,,,,,
2007,5,23,14:30:00,Lugar apto denunciado Finca Palma Orqueta- Las Lajitas (Salta),-24.33722222222222,-63.21361111111111,Aterrizaje,Avión,False,CESSNA,A-182-J,LV-IPY,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2007,5,23,03:20:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Aterrizaje,Avión,False,FAIRCHILD,F-SA-227-AC-METRO III,CX-CLS,Accidente,True,Commercial Air Transport,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,
2007,5,9,14:30:00,Localidad Barrio Mani-Belén De Escobar (Buenos Aires),-34.30333333333333,-58.78888888888888,Despegue,Avión,False,PIPER,PA-A-38-112,LV-OLV,Accidente,True,Non-Commercial Operations,De importancia,"SCF-PP (Powerplant failure or malfunction), FUEL (Fuel related)",,,,,,,,,,,
2007,4,23,11:00:00,Aeropuerto Aeroparque Jorge Newbery (Sabe) (Buenos Aires),-34.55888888888889,-58.41638888888889,Estacionado,Avión,False,BOEING,737-308,CX-PUA,Accidente,True,Commercial Air Transport,Leves,RAMP (Ground Handling),,,,,,,,,,,
2007,4,20,02:30:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Rodaje salida,Avión,False,BOEING,B-767-300,N-183DN,Accidente,True,Commercial Air Transport,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2007,4,9,11:30:00,Estancia San Agustín-Mercedes (Buenos Aires),-35.15694444444444,-59.41416666666667,Crucero,Avión,False,CESSNA,C-182-B,LV-GSB,Accidente,True,Specialised Operations,Destruida,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2007,4,2,17:45:00,Aeródromo General Rodríguez (Buenos Aires),-34.66611111111111,-59.03388888888889,Rodaje salida,Avión,False,CESSNA,C-337-G,N-53640,Accidente,True,Non-Commercial Operations,De importancia,"ADRM (Aerodrome), RE (Runway Excursion)",,,,,,,,,,,
2007,4,2,14:06:00,Aeropuerto Morón (Buenos Aires),-34.65361111111111,-58.644444444444446,Aterrizaje,Avión,False,PIPER,PA-30,LV-IHV,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,
2007,3,30,21:10:00,Zona rural Santa Ana Guacaras  (Corrientes),-27.442777777777778,-58.66638888888889,Crucero,Experimental,True,ZENAIR,CH-701,LV-X296,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2007,3,22,16:45:00,Aeródromo Sauce Viejo (Santa Fe),-31.711111111111112,-60.80722222222222,Crucero,Avión,False,PIPER,PA-31,LV-WIZ,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2007,3,14,10:30:00,Localidad La Cruz (Corrientes),-26.454722222222223,-64.87249999999999,Crucero,Avión,False,CESSNA,C-188-B,LV-LGG,Accidente,True,Specialised Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2007,3,13,11:22:00,Aeropuerto Morón (Buenos Aires),-34.683055555555555,-58.64416666666666,Aterrizaje,Avión,False,CESSNA,C-210-N,LV-OCH,Accidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2007,3,12,20:00:00,Localidad Campo Quiñones (Santa Fe),-32.5,-61.333333333333336,Crucero,Avión,False,PIPER,PA-18-A-150,LV-GEE,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,
2007,3,11,19:50:00,Zona rural Grutly (Santa Fe),-31.259166666666665,-61.11111111111112,Crucero,Avión,False,PIPER,PA-18-95,LV-HPL,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,
2007,3,11,16:50:00,Aeródromo General Rodríguez (Buenos Aires),-34.66611111111111,-59.03388888888889,Crucero,Avión,False,EXTRA,EA-300,LV-AYB,Accidente,True,Non-Commercial Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2007,3,10,16:40:00,Localidad Gobernador Crespo (Santa Fe),-30.346666666666664,-60.39972222222222,Crucero,Avión,False,GRUMMAN,G-164-A,LV-WOW,Accidente,True,Specialised Operations,Leves,FUEL (Fuel related),,,,,,,,,,,
2007,3,9,18:00:00,Aeródromo Lujan (Buenos Aires),-34.566111111111105,-59.08388888888889,Aproximación,Avión,False,CESSNA,C-337,LV-INH,Accidente,True,Non-Commercial Operations,Destruida,"F-POST (Fire/smoke Post-Impact), CFIT (Controlled fligth into or toward terrain)",,,,,,,,,,,
2007,3,7,20:30:00,Aeródromo Salto (Buenos Aires),-34.358333333333334,-60.15833333333333,Rodaje salida,Avión,False,PIPER,PA-36-300,LV-MJZ,Accidente,True,Specialised Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2007,2,17,17:05:00,"Lugar apto denunciado 1,7 Km Pista 18 Ad Trenque Lauquen (Buenos Aires)",-37.96611111111111,-62.7175,Aterrizaje,Avión,False,AERO BOERO,AB-180-RVR,LV-MFV,Accidente,True,Specialised Operations,Destruida,MAC (Airprox/ACAS alert/loss of separation/ midair collision),Aterrizaje,Avión,False,DINFIA,IAe 46 SUPER RANQUEL,LV-GZV,Accidente,True,Specialised Operations,Destruida,MAC (Airprox/ACAS alert/loss of separation/ midair collision)
2007,2,9,14:00:00,Aeródromo Coronel Suarez (Buenos Aires),-37.43305555555556,-61.88388888888889,Rodaje salida,Avión,False,BEECHCRAFT,B-95-C55,LV-IYC,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,
2007,2,8,16:30:00,Aeródromo Pinamar (Buenos Aires),-37.095,-56.97527777777778,Crucero,Avión,False,PIPER,PA-18-A-150,LV-GDR,Accidente,True,Specialised Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,
2007,2,4,22:40:00,"Zona rural Rp Nº 2 Km 44, General Pico (La Pampa)",-35.27222222222222,-63.86666666666667,Aproximación,ULM experimental,True,FLIGHT EAGLE,DCP-2001,LV-UX068,Accidente,True,Non-Commercial Operations,De importancia,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2007,1,27,21:15:00,"Lugar apto denunciado Ruta Provincial Nº 6- 9 Km Al S De Ruta 127,Mojones Norte-Villaguay (Entre Rios)",-31.5,-59.01111111111111,Aproximación,Avión,False,PIPER,PA-12,LV-YDY,Accidente,True,Non-Commercial Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,
2007,1,19,09:10:00,Localidad Avellaneda (Santa Fe),-28.999722222222225,-59.59972222222223,Crucero,Avión,False,CESSNA,A-188-B,LV-WSP,Accidente,True,Specialised Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2007,1,13,22:50:00,Aeródromo General Belgrano (Salta),-24.73333333333333,-65.41944444444445,Aproximación,Ultraliviano,False,FLYER,GT,LV-U376,Accidente,True,Non-Commercial Operations,Destruida,"ARC (Abnormal runway contact), SCF-PP (Powerplant failure or malfunction)",,,,,,,,,,,
2007,1,6,20:40:00,Aeródromo Oliva (Cordoba),-32.056666666666665,-63.551944444444445,Aproximación,Planeador,False,SZD,PIRAT,LV-DHS,Accidente,True,Non-Commercial Operations,Destruida,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2007,1,5,13:30:00,Estancia El Paraíso (Santa Fe),-33.483333333333334,-60.95,Crucero,Avión,False,DINFIA,IAe 46 SUPER RANQUEL,LV-GZO,Accidente,True,Specialised Operations,De importancia,"ARC (Abnormal runway contact), LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2007,1,1,20:00:00,Estancia La Maritima-Tandil (Buenos Aires),-37.5,-59.25,Crucero,Helicóptero,False,ROBINSON,R-44,LV-WXP,Accidente,True,Non-Commercial Operations,De importancia,CTOL (Collision with obstacle during take-off and landing),,,,,,,,,,,
2006,12,31,12:15:00,Zona rural Saladas (Corrientes),-28.27083333333333,-58.65166666666666,Crucero,Avión,False,PIPER,PA-A-38-112,LV-OMD,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2006,12,21,14:47:00,Aeropuerto Bariloche (Rio Negro),-41.15111111111111,-71.15777777777778,Rodaje salida,Avión,False,CESSNA,C-182-N,LV-JDS,Accidente,True,Non-Commercial Operations,Leves,TURB (Turbulence Encounter),,,,,,,,,,,
2006,12,17,22:00:00,Aeropuerto El Plumerillo (Mendoza),-32.83166666666667,-68.79277777777777,Crucero,Avión,False,RAYTHEON AIRCRAFT,390,PR-CIM,Incidente,True,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2006,12,16,18:15:00,Aeródromo San Martin (Mendoza),-33.06666666666667,-68.48333333333333,Aterrizaje,Avión,False,AERO BOERO,AB-180-RVR,LV-AOX,Accidente,True,Non-Commercial Operations,De importancia,AMAN (Abrupt Maneuvre),,,,,,,,,,,
2006,12,15,18:20:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.816944444444445,-58.566944444444445,Despegue,Avión,False,FAIRCHILD,F-SA-227-AC-METRO III,LV-WRA,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,
2006,12,13,20:00:00,Zona rural Hermoso Campo (Chaco),-27.620833333333334,-61.34305555555556,Despegue,Avión,False,PIPER,PA-25-150,LV-IAG,Accidente,True,Specialised Operations,Leves,CTOL (Collision with obstacle during take-off and landing),,,,,,,,,,,
2006,12,11,20:30:00,Zona rural Hermoso Campo (Chaco),-27.616666666666667,-61.35,Despegue,Avión,False,AERO BOERO,AB-180,LV-WFI,Accidente,True,Specialised Operations,Destruida,"CTOL (Collision with obstacle during take-off and landing), F-POST (Fire/smoke Post-Impact)",,,,,,,,,,,
2006,12,10,16:59:00,Aeropuerto Morón (Buenos Aires),-34.65361111111111,-58.644444444444446,Aterrizaje,Avión,False,PIPER,PA-38-112,LV-OLD,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,
2006,12,9,20:20:00,Aeródromo Azul (Buenos Aires),-36.83888888888889,-59.88333333333333,Aterrizaje,Planeador,False,SCHLEICHER,KA6-CR,LV-DEU,Accidente,True,Non-Commercial Operations,Leves,LOLI (Loss of lifting conditions en-route),,,,,,,,,,,
2006,12,6,01:58:00,"Aeropuerto Río Grande (Tierra Del Fuego, Antártida E Islas Del Atlántico Sur)",-53.7775,-67.75,Despegue,Avión,False,PIPER,PA-38-112,LV-WNG,Accidente,True,Non-Commercial Operations,Leves,BIRD (Birdstrike),,,,,,,,,,,
2006,12,4,21:40:00,Localidad General San Martín (Chaco),-26.499722222222225,-59.48083333333334,Crucero,Avión,False,PZL,104-WILGA-80,LV-WJI,Accidente,True,Non-Commercial Operations,Leves,FUEL (Fuel related),,,,,,,,,,,
2006,11,21,19:10:00,Localidad Los Cardos (Santa Fe),-32.27777777777778,-61.66222222222222,Crucero,Avión,False,AIR TRACTOR,AT-502-B,LV-ZYZ,Accidente,True,Specialised Operations,Destruida,LALT (Low altitude operations),,,,,,,,,,,
2006,11,19,20:00:00,Paraje Cajón De Hualcupén (Neuquen),-37.96666666666667,-71.00027777777778,Crucero,Planeador,False,SCHEMPP HIRTH,Nimbus-4DM,D-KOGH,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,
2006,10,30,09:05:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Aterrizaje,Avión,False,BOEING,B-737-500,LV-BDV,Incidente,True,Commercial Air Transport,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2006,10,23,23:45:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Despegue,Avión,False,LOCKHEED MARTIN,L-1011,CS-TEB,Incidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2006,10,21,17:30:00,Localidad Juarez Celman (Cordoba),-31.21361111111111,-64.16027777777778,Ascenso,Planeador,False,PZL BIELSKO,SZD-42-2 JANTAR,LV-EIL,Accidente,True,Specialised Operations,De importancia,LOC-I (Loss of control - inflight),,,,,,,,,,,
2006,10,17,20:50:00,Aeropuerto Posadas Gral José De San Martín (Sarp) (Misiones),-27.38583333333333,-55.97055555555556,Aterrizaje,Avión,False,CESSNA,C-210-D,LV-IHF,Accidente,True,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2006,10,10,12:30:00,Zona rural La Angelina (San Luis),-34.41694444444444,-65.25027777777778,Descenso,Avión,False,DINFIA,IAe 46 SUPER RANQUEL,LV-IJA,Accidente,True,Specialised Operations,Destruida,LALT (Low altitude operations),,,,,,,,,,,
2006,9,24,16:20:00,Aeródromo San Francisco (Cordoba),-31.4,-62.13333333333333,Crucero,Experimental,True,Skyranger,V-MAX,LV-X170,Accidente,True,Non-Commercial Operations,Destruida,LALT (Low altitude operations),,,,,,,,,,,
2006,9,19,19:00:00,Aeródromo Juarez Celman (Cordoba),-31.21361111111111,-64.16027777777778,Rodaje a plataforma,Avión,False,PIPER,PA-A-25-235,LV-ATI,Accidente,True,Specialised Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2006,9,10,16:15:00,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Rodaje a plataforma,Avión,False,GRUMMAN,G-159,PT-KYF,Accidente,True,Commercial Air Transport,De importancia,"ADRM (Aerodrome), ATM (ATM/CNS), OTHR (Other)",Estacionado,Avión,False,CESSNA,C-150-H,LV-JIS,Accidente,True,Non-Commercial Operations,De importancia,"ADRM (Aerodrome), ATM (ATM/CNS), OTHR (Other)"
2006,9,3,20:05:00,Aeródromo Zárate (Buenos Aires),-34.11194444444445,-59.0775,Aproximación,Planeador,False,CENTRAIR,ASW-20F,LV-DPY,Accidente,True,Non-Commercial Operations,Leves,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2006,8,28,22:00:00,Zona rural Aeropuerto (Salta),-24.859722222222224,-65.48694444444445,Aproximación,Avión,False,GAF,Nomad N22B,ZP-TDZ,Accidente,True,Commercial Air Transport,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), ICE (Icing)",,,,,,,,,,,
2006,8,23,12:30:00,Localidad Las Flores (Buenos Aires),-36.08166666666667,-59.23,Crucero,Avión,False,CESSNA,T-303,LV-VEL,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2006,8,20,19:25:00,Aeródromo El Pajaro (Buenos Aires),-34.82638888888889,-58.32194444444445,Rodaje salida,Avión,False,PIPER,PA-22-108,LV-FIU,Accidente,True,Specialised Operations,Leves,RE (Runway Excursion),,,,,,,,,,,
2006,8,11,17:35:00,Exterior Escuela De Aviación Militar (Cordoba),-31.446944444444444,-64.29972222222221,Descenso,Avión,True,RANS & CO,S-10,LV-X175,Accidente,True,Non-Commercial Operations,Destruida,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,
2006,8,10,20:00:00,Aeroclub Chaco (Chaco),-27.716666666666665,-59.23333333333333,Despegue,Avión,False,CESSNA,C-172-A,LV-GMR,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2006,7,24,05:30:00,"Localidad Cancún (Quintana Roo, México)",-34.82222222222222,-58.53583333333333,Crucero,Avión,False,BOEING,B-767-224,N-67157,Incidente,True,Commercial Air Transport,Ninguno,TURB (Turbulence Encounter),,,,,,,,,,,
2006,7,4,19:50:00,Localidad Monte Quemado (Santiago Del Estero),-25.8,-62.85,Despegue,Avión,False,PILATUS,PC-6-B2-H2,LV-MIS,Accidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,
2006,5,26,11:40:00,Aeródromo Jesus Maria (Cordoba),-30.982777777777777,-64.08388888888888,Aterrizaje,Avión,False,PIPER,PA-31,LV-JLS,Accidente,True,Non-Commercial Operations,De importancia,WILD (Collision Wildlife),,,,,,,,,,,
2006,5,26,06:44:00,Zona rural Rosario (Santa Fe),-32.98305555555556,-60.7175,Aproximación,Avión,False,CESSNA,C-182-D,LV-HZE,Accidente,True,Non-Commercial Operations,Leves,FUEL (Fuel related),,,,,,,,,,,
2006,4,29,17:45:00,Aeródromo Cañadón Seco (Santa Cruz),-46.53305555555556,-67.53444444444445,Aterrizaje,Avión,False,PIPER,PA-28-140,LV-LWG,Accidente,True,Non-Commercial Operations,De importancia,RE (Runway Excursion),,,,,,,,,,,
2006,4,23,15:45:00,Aeródromo San Francisco (Cordoba),-31.400277777777777,-62.13333333333333,Aterrizaje,Avión,False,LUSCOMBE,8-E,LV-RFW,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,
2006,4,23,15:00:00,Localidad La Banda (Santiago Del Estero),-27.733611111111117,-64.23333333333333,Crucero,Avión,False,AIR TRACTOR,AT-502-B,LV-ZYZ,Accidente,True,Specialised Operations,Leves,LALT (Low altitude operations),,,,,,,,,,,
2006,4,18,17:35:00,Aeródromo Concordia (Entre Rios),-31.30027777777778,-57.98333333333333,Aterrizaje,Avión,False,CESSNA,C-188-B,LV-ZHU,Accidente,True,Specialised Operations,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,
2006,4,17,10:40:00,Lugar apto denunciado Cercanías Ad Apóstoles (Misiones),-27.915277777777774,-55.78305555555556,Ascenso,Avión,True,RAND ROBINSON,KR-1-MERIN,LV-X284,Accidente,True,Non-Commercial Operations,Destruida,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2006,4,5,22:06:00,Aeropuerto Juan Domingo Perón - Neuquén (Sazn) (Neuquen),-38.94888888888889,-68.15583333333333,Rodaje a plataforma,Avión,False,LUSCOMBE,8-E,LV-NZX,Accidente,True,Non-Commercial Operations,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,
2006,4,2,20:00:00,Aeródromo Coronel Dorrego (Buenos Aires),-38.99305555555556,-61.08027777777778,Aterrizaje,Avión,False,CESSNA,C-182-A,LV-GRC,Accidente,True,Non-Commercial Operations,De importancia,OTHR (Other),,,,,,,,,,,
2006,3,30,12:25:00,Estancia Cuatro Vientos (Buenos Aires),-34.56111111111111,-58.90277777777778,Aterrizaje,Avión,False,CESSNA,C-210,LV-LSG,Accidente,True,Non-Commercial Operations,De importancia,CTOL (Collision with obstacle during take-off and landing),,,,,,,,,,,
2006,3,23,15:00:00,Estancia Los Nogales (Catamarca),-27.5375,-66.02222222222223,Crucero,Avión,False,PIPER,PA-A-38-112,LV-ANI,Accidente,True,Non-Commercial Operations,Destruida,ICE (Icing),,,,,,,,,,,
2006,3,23,12:00:00,Estancia Caleufú (Neuquen),-40.39361111111111,-70.96138888888889,Aterrizaje,Avión,False,CESSNA,C-182-K,LV-RTB,Accidente,True,Non-Commercial Operations,De importancia,"ADRM (Aerodrome), ARC (Abnormal runway contact)",,,,,,,,,,,
2006,3,19,13:50:00,Aeródromo Santiago Del Estero (Santiago Del Estero),-27.765555555555554,-64.30972222222222,Aterrizaje,Avión,False,PIPER,PA-A-38-112,LV-MXV,Accidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,
2006,3,18,19:00:00,Aeropuerto Gral. M. M. De Guemes (Sasa) (Salta),-24.859722222222224,-65.48694444444445,Crucero,Motovelero,False,GLASER DIRKS,DG-800-B,LV-EMV,Accidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,
2006,3,16,17:20:00,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.816944444444445,-58.53361111111111,Ascenso,Avión,False,BOEING,B-737-230,LV-BBI,Accidente,True,Commercial Air Transport,De importancia,"SCF-PP (Powerplant failure or malfunction), F-NI (Fire/smoke non-impact), FUEL (Fuel related)",,,,,,,,,,,
2006,3,16,16:30:00,Aeropuerto San Fernando (Buenos Aires),-34.40472222222222,-59.59111111111111,Aterrizaje,Avión,False,LEARJET,LJ-35,LV-BAW,Accidente,True,Commercial Air Transport,Leves,"WSTRW (Windshear or thunderstorm), LOC-G (Loss of control -ground), RE (Runway Excursion)",,,,,,,,,,,
2006,3,12,22:05:00,Localidad Villa Maria (Cordoba),-32.41027777777778,-63.231388888888894,Crucero,Avión,False,CESSNA,C-150-L,LV-LFP,Accidente,True,Non-Commercial Operations,Destruida,LALT (Low altitude operations),,,,,,,,,,,
2006,3,11,13:15:00,Aeródromo Don Torcuato (Buenos Aires),-34.49777777777778,-58.605555555555554,Despegue,Avión,False,LUSCOMBE,8-A,LV-RNM,Accidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,
2006,3,9,17:00:00,Estancia El Piche (Chubut),-44.25472222222222,-70.84583333333333,Crucero,Ultraliviano,False,FLYER,PELICAN-500BR,PU-RFF,Accidente,True,Non-Commercial Operations,Leves,FUEL (Fuel related),,,,,,,,,,,
2006,3,6,22:10:00,Zona rural Gral Lamadrid (Buenos Aires),-37.76222222222222,-61.4275,Crucero,Avión,False,CESSNA,188-300,LV-JRJ,Accidente,True,Specialised Operations,Destruida,CFIT (Controlled fligth into or toward terrain),,,,,,,,,,,
2006,2,25,15:30:00,Zona rural Corrientes (Corrientes),-29.225555555555555,-58.085,Aterrizaje,Avión,False,BEECHCRAFT,A-100,LV-N-629SC,Accidente,True,Non-Commercial Operations,Leves,USOS (Undershoot/overshoot),,,,,,,,,,,
2006,2,25,14:45:00,Localidad Vicuna Maquena (Cordoba),-33.99638888888889,-64.46416666666667,Crucero,Avión,False,PIPER,PA-12,LV-YFR,Accidente,True,Specialised Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LALT (Low altitude operations)",,,,,,,,,,,
