fecha,hora,clase_evento,lugar,latitud,longitud,Vehículo 1 - fase,Vehículo 1 - tipo,Vehículo 1 - experimental,Vehículo 1 - marca,Vehículo 1 - modelo,Vehículo 1 - matricula,Vehículo 1 - suceso,Vehículo 1 - investigacion,Vehículo 1 - operacion,Vehículo 1 - danios,Vehículo 1 - categoria,Vehículo 2 - fase,Vehículo 2 - tipo,Vehículo 2 - experimental,Vehículo 2 - marca,Vehículo 2 - modelo,Vehículo 2 - matricula,Vehículo 2 - suceso,Vehículo 2 - investigacion,Vehículo 2 - operacion,Vehículo 2 - danios,Vehículo 2 - categoria,Vehículo 2 - dominio,Vehículo 2 - categoria_servicios
2024-01-21,16:30,,Aeropuerto Morón (Buenos Aires),-34.67861111111111,-58.64361111111111,Aterrizaje,Avión,False,PIPER,PA-28,LV-MGT,Accidente,True,Non-Commercial Operations,Leves,ARC (Abnormal runway contact),,,,,,,,,,,,,
2024-01-21,11:38,,"Zona rural Cno. Provincial 015-04, Cercanias A Estancias Cañuelas Sur (Buenos Aires)",-35.169999999999995,-58.65861111111111,Crucero,Avión,False,PIPER,PA-46-350-P,LV-KGU,Incidente grave,True,Non-Commercial Operations,Ninguno,FUEL (Fuel related),,,,,,,,,,,,,
2024-01-20,14:30,,Localidad San Francisco De Bellocq (Buenos Aires),-38.66777777777777,-60.00111111111111,Aterrizaje,Experimental,True,Experimental,UZCUDUN-SCHEININ,LV-X686,Incidente,True,Non-Commercial Operations,Leves,"ADRM (Aerodrome), OTHR (Other)",,,,,,,,,,,,,
2024-01-17,23:03,,Localidad Buenos Aires (Buenos Aires),0,0,Ascenso,Avión,False,EMBRAER,E-190,LV-CIF,Incidente,True,Commercial Air Transport,Ninguno,MAC (Airprox/ACAS alert/loss of separation/ midair collision),Crucero,Avión,False,AIRBUS,A330-203,LV-GKP,Incidente,True,Commercial Air Transport,Ninguno,MAC (Airprox/ACAS alert/loss of separation/ midair collision),,
2024-01-17,20:30,,Aeródromo Zárate (Buenos Aires),-34.1175,-59.08222222222223,Despegue,Avión,False,TECNAM,P-2002,LV-S054,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2024-01-10,12:55,,Aeródromo Ezpeleta (Buenos Aires),-34.74333333333333,-58.203611111111115,Aterrizaje,Avión,False,CESSNA,150,LV-CUR,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2024-01-06,01:28,,Aeropuerto Astor Piazola (Sazm) (Buenos Aires),-37.93416666666666,-57.57333333333334,Aterrizaje,Avión,False,BOEING,737-8Q8,LV-KJE,Accidente,True,Commercial Air Transport,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2024-01-06,01:00,,Aeropuerto Río Cuarto - (Saoc) (Cordoba),-33.092222222222226,-64.26944444444445,Despegue,Avión,False,EMBRAER,E-190,LV-CHQ,Incidente,True,Commercial Air Transport,Leves,"WILD (Collision Wildlife), BIRD (Birdstrike)",,,,,,,,,,,,,
2024-01-04,21:20,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.81722222222223,-58.54972222222222,Rodaje a plataforma,Avión,False,BOEING,737-85R,CP-3215,Intervención,False,Commercial Air Transport,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-12-30,11:40,,Aeródromo Chascomus (Buenos Aires),-35.536944444444444,-58.06388888888888,Aproximación,Avión,False,CESSNA,C-172,LV-GSL,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-12-28,14:00,,Zona rural Villa Rumipal (Cordoba),-32.16888888888889,-64.49666666666667,Ascenso,Avión,False,TECNAM,P2008-JC,LV-FQS,Accidente,True,Non-Commercial Operations,Destruida,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-12-27,21:20,,Zona rural Ranchos (Buenos Aires),-35.57083333333334,-58.43805555555555,Rodaje a plataforma,Avión,False,PIPER,PA-28,LV-OMI,Accidente,True,Non-Commercial Operations,Leves,RE (Runway Excursion),,,,,,,,,,,,,
2023-12-23,22:27,,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Aterrizaje,Avión,False,LEARJET,LJ-45,LV-GOM,Incidente,True,Commercial Air Transport,Leves,BIRD (Birdstrike),,,,,,,,,,,,,
2023-12-21,21:30,,Aeródromo Lincoln (Buenos Aires),-34.9575,-61.53138888888889,Aterrizaje,Avión,False,PIPER,PA-A-38-112,LV-OMR,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-12-17,06:32,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82222222222222,-58.53583333333333,Estacionado,Avión,False,AIRBUS,A-320,CC-BFR,Incidente,True,Commercial Air Transport,Leves,RAMP (Ground Handling),,,,,,,,,,,,,
2023-12-16,10:20,,Localidad Cutral-Co (Neuquen),-38.939722222222215,-69.265,Despegue,Avión,False,MACCHI,MB-308,LV-GHP,Accidente,True,Non-Commercial Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2023-12-12,12:00,,Localidad Cordoba (Cordoba),-31.48222222222222,-64.1825,Aproximación,Avión,False,CESSNA,150,LV-CGM,Incidente,True,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-11-28,07:50,,Aeropuerto Juan Domingo Perón - Neuquén (Sazn) (Neuquen),-38.94888888888889,-68.15583333333333,Aterrizaje,Avión,False,CESSNA,150,LV-IDE,Intervención,False,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-11-27,22:52,,Aeródromo General Rodríguez (Buenos Aires),-34.67944444444444,-59.034166666666664,Aterrizaje,Experimental,True,VAN S,RV-6,LV-X429,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-11-27,19:40,,Localidad Añatuya (Santiago Del Estero),-28.481944444444444,-62.836111111111116,Maniobras,Avión,False,PZL,Kruk,LV-WPP,Intervención,False,Specialised Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-11-26,21:30,,"Localidad Río Paraná, Altura Ramallo (Buenos Aires)",-32.49722222222222,-59.973055555555554,Aproximación,Helicóptero,False,ROBINSON,R-66,LV-FQJ,Accidente,True,Non-Commercial Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
2023-11-22,13:40,,Aeropuerto Morón (Buenos Aires),-34.67861111111111,-58.64361111111111,Ascenso,Avión,False,TECNAM,Astore,LV-S048,Incidente,True,Non-Commercial Operations,Ninguno,F-NI (Fire/smoke non-impact),,,,,,,,,,,,,
2023-11-13,23:15,,Localidad Villa Ojo De Agua (Santiago Del Estero),-29.510833333333334,-63.69611111111111,Aterrizaje,Helicóptero,False,AIRBUS,EC-145,LQ-FKA,Incidente grave,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-11-12,19:30,,Aeródromo Villa Cañás (Santa Fe),-33.959722222222226,-61.62638888888889,Maniobras,Experimental,False,AERO VODOCHODY,L-29,LV-X468,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2023-11-08,21:30,,Aeródromo Casilda (Santa Fe),-33.06583333333333,-61.20611111111111,Aterrizaje,Avión,False,PIPER,PA-A-38-112,LV-OLZ,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-11-06,11:20,,Localidad Las Heras (Mendoza),-32.772777777777776,-69.93111111111112,Aproximación,Helicóptero,False,EUROCOPTER,AS-350-B3,LQ-BFB,Incidente,True,Non-Commercial Operations,Leves,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2023-11-05,11:40,,Aeropuerto Ingeniero Taravella - Córdoba (Saco) (Cordoba),-31.310000000000002,-64.20833333333334,Crucero,Avión,False,BOEING,737-7BD,LV-GOO,Incidente,True,Commercial Air Transport,Ninguno,"SCF-NP (System/component failure or malfunction (No Powerplant), FUEL (Fuel related)",,,,,,,,,,,,,
2023-10-12,22:08,,Aeropuerto San Fernando (Buenos Aires),0,0,Aterrizaje,Avión,False,BEECHCRAFT,G58,LV-JWX,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-10-12,19:40,,Localidad Benito Juarez (Buenos Aires),-37.70611111111111,-59.79194444444444,Aterrizaje,Avión,False,PIPER,PA-11,LV-YPF,Accidente,True,Unknown,Se desconoce,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2023-10-08,21:40,,Aeródromo Chascomus (Buenos Aires),-35.54222222222222,-58.051944444444445,Aproximación,Avión,False,CESSNA,C-182,LV-GYC,Incidente,True,Specialised Operations,Ninguno,FUEL (Fuel related),,,,,,,,,,,,,
2023-10-05,08:40,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.55972222222222,-58.415,Despegue,Avión,False,BOEING,737-8U3,LV-KHO,Incidente,True,Commercial Air Transport,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-09-30,21:45,,Aeroclub Rivadavia (Mendoza),-33.22694444444445,-68.48916666666666,Crucero,ULM experimental,True,BA-5 GURI,Viajero,LV-UX079,Incidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-09-30,16:30,,Aeródromo Parana (Entre Rios),-31.75777777777778,-60.37277777777778,Estacionado,Avión,False,CESSNA,A-185-E,LV-ASL,Accidente,True,Specialised Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2023-09-27,21:00,,Zona rural San Cayetano (Buenos Aires),-38.32361111111111,-59.42777777777778,Maniobras,Avión,False,PIPER,PA-25,LV-OHU,Accidente,True,Non-Commercial Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
2023-09-27,00:00,,Aeropuerto Islas Malvinas - Rosario (Saar) (Santa Fe),-32.90361111111111,-60.78444444444444,Aterrizaje,Avión,False,PIPER,PA-38,LV-ONS,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-PP (Powerplant failure or malfunction)",,,,,,,,,,,,,
2023-09-23,20:20,,Localidad San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Rodaje salida,Avión,False,CESSNA,CESSNA 560,LV-COV,Incidente,True,Non-Commercial Operations,Ninguno,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2023-09-21,19:30,,Localidad Buenos Aires (Buenos Aires),-35.63861111111111,-60.461111111111116,Aterrizaje,Avión,False,AERONCA CHAMPION,7-EC,LV-ZMN,Accidente,True,Non-Commercial Operations,De importancia,LOC-G (Loss of control -ground),,,,,,,,,,,,,
2023-09-17,12:30,,Aeropuerto San Luis (San Luis),-33.27444444444444,-66.3586111111111,Despegue,Avión,False,BEECHCRAFT,G36,LV-GLQ,Accidente,True,Non-Commercial Operations,Destruida,"F-POST (Fire/smoke Post-Impact), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2023-09-16,17:45,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.82194444444445,-58.53583333333333,Ascenso,Avión,False,LEARJET,LJ-45,LV-JZQ,Incidente,True,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-09-12,01:04,,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Rodaje a plataforma,Avión,False,CESSNA,CESSNA 560,LV-COV,Intervención,False,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-09-03,01:50,,"Localidad Juan José Ríos (Sinaloa, México)",0,0,Maniobras,Avión,False,PIPER,PA-25-235,XB-ABM,Accidente,True,Non-Commercial Operations,Se desconoce,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-08-30,18:20,,Aeródromo Villa Gral. Belgrano (Cordoba),-31.964444444444442,-64.56444444444445,Despegue,Avión,False,PIPER,PA-12,LV-GJJ,Incidente,True,Non-Commercial Operations,Leves,RE (Runway Excursion),,,,,,,,,,,,,
2023-08-29,15:50,,Aeródromo Belen De Escobar (Buenos Aires),-34.29888888888889,-58.79861111111111,Maniobras,Helicóptero,False,ROBINSON,R-66,LV-HVZ,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-08-26,16:30,,Aeródromo Saladillo (Buenos Aires),-35.6025,-59.81722222222223,Aterrizaje,Avión,False,TECNAM,P-92,LV-S135,Accidente,True,Non-Commercial Operations,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,,,
2023-08-25,20:15,,Aeródromo El Dorado (Misiones),-26.396944444444443,-54.57472222222223,Ascenso,Avión,False,CESSNA,150,LV-CLJ,Accidente,True,Non-Commercial Operations,De importancia,FUEL (Fuel related),,,,,,,,,,,,,
2023-08-14,12:50,,Localidad Piquete Cabado (Salta),-24.806944444444444,-64.18027777777779,Aterrizaje,Avión,False,BEECHCRAFT,B-58,LV-FKN,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-08-08,10:25,,Aeropuerto San Fernando (Buenos Aires),-34.455000000000005,-58.583333333333336,Rodaje salida,Avión,False,CESSNA,CESSNA 560,LV-WDR,Incidente,True,Non-Commercial Operations,Leves,"SCF-NP (System/component failure or malfunction (No Powerplant), LOC-G (Loss of control -ground)",,,,,,,,,,,,,
2023-08-06,17:39,,Aeropuerto Bariloche (Rio Negro),-41.151111111111106,-71.15777777777778,Crucero,Avión,False,EMBRAER,Phenom 300,PP-CGG,Incidente,True,Commercial Air Transport,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-08-05,20:10,,Aeródromo General Rodríguez (Buenos Aires),-34.66611111111111,-59.04222222222222,Ascenso,Avión,False,LUSCOMBE,8-A,LV-NRF,Accidente,True,Non-Commercial Operations,De importancia,UNK (Unknown o undetermined),,,,,,,,,,,,,
2023-08-03,16:30,,Aeródromo Laguna De Gómez (Buenos Aires),-34.675,-61.00833333333333,Despegue,Avión,True,RAND ROBINSON,KR-2-S,LV-X689,Intervención,False,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-08-01,19:30,,Aeródromo Coronel Olmedo (Cordoba),-31.48777777777778,-64.14194444444445,Aterrizaje,Avión,False,BEECHCRAFT,E55,LV-KFP,Incidente grave,True,Non-Commercial Operations,Leves,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-07-15,19:00,,Aeródromo Rio Tercero (Cordoba),-32.172777777777775,-64.08833333333332,Rodaje salida,Avión,False,TECNAM,P2008-JC,LV-FQS,Incidente,True,Non-Commercial Operations,Leves,GCOL (Ground Collision),,,,,,,,,,,,,
2023-07-15,13:55,,Aeropuerto Tucumán (Tucuman),-26.83833333333333,-65.10444444444444,Aproximación,Avión,False,PIPER,PA-34-200T,LV-MJN,Intervención,False,Non-Commercial Operations,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-07-14,17:00,,Aeropuerto Corrientes (Corrientes),-27.445,-58.76166666666666,Estacionado,Avión,False,PIPER,PA-A-28-161,LV-AXM,Incidente,True,Non-Commercial Operations,De importancia,GCOL (Ground Collision),Rodaje salida,Avión,False,BOEING,B-737,LV-KCE,Incidente,True,Commercial Air Transport,Ninguno,GCOL (Ground Collision),,
2023-07-01,15:30,,Aeródromo San Nicolás De Los Arroyos (Buenos Aires),-33.39083333333333,-60.195277777777775,Aterrizaje,Avión,False,BEECHCRAFT,B-55,LV-IAP,Accidente,True,Non-Commercial Operations,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-06-30,15:00,,Aeródromo Charata (Chaco),-27.26722222222222,-61.198611111111106,Maniobras,Avión,False,BELLANCA,8KCAB,LV-HWE,Accidente,True,Non-Commercial Operations,Destruida,"LALT (Low altitude operations), LOC-I (Loss of control - inflight)",,,,,,,,,,,,,
2023-06-30,14:30,,Aeródromo Gálvez (Santa Fe),-32.03527777777778,-61.17777777777778,Rodaje a plataforma,Avión,False,CESSNA,C-150-L,LV-INK,Accidente,True,Non-Commercial Operations,De importancia,ADRM (Aerodrome),,,,,,,,,,,,,
2023-06-29,16:20,,Aeródromo Tandil (Buenos Aires),-37.36527777777778,-59.38305555555556,Crucero,Avión,False,BRISTELL,LSA,LV-S111,Incidente,True,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-06-28,19:20,,Aeropuerto Ingeniero Taravella - Córdoba (Saco) (Cordoba),-31.323055555555555,-64.28444444444445,Ascenso,Avión,False,PIPER,PA-A-34-200-T,LV-MPO,Incidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-06-28,19:00,,Zona rural Gualeguay (Entre Rios),-33.31805555555556,-59.967222222222226,Aproximación,Avión,False,CESSNA,150,LV-JQA,Accidente,True,Non-Commercial Operations,De importancia,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-06-19,19:57,,Aeropuerto Posadas Gral José De San Martín (Sarp) (Misiones),-27.385833333333334,-55.970555555555556,Crucero,Avión,False,BOEING,B-737,LV-FSK,Incidente,True,Commercial Air Transport,Ninguno,F-NI (Fire/smoke non-impact),,,,,,,,,,,,,
2023-06-18,21:00,,Localidad San Carlos De Bolívar (Buenos Aires),-36.24111111111111,-61.14111111111111,Crucero,Helicóptero,False,ROBINSON,R-44,LV-KBH,Accidente,True,Non-Commercial Operations,Destruida,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-06-11,20:30,,Aeródromo General Villegas (Buenos Aires),-34.977222222222224,-61.020833333333336,Aterrizaje,Avión,False,PIPER,PA-28-200R,LV-LMG,Accidente,True,Non-Commercial Operations,De importancia,ARC (Abnormal runway contact),,,,,,,,,,,,,
2023-06-10,15:30,,Localidad Isla Martin Garcia (Buenos Aires),-34.18222222222222,-58.249722222222225,Aterrizaje,Avión,False,AERO BOERO,AB-115,LV-LPI,Accidente,True,Non-Commercial Operations,De importancia,"ARC (Abnormal runway contact), SCF-NP (System/component failure or malfunction (No Powerplant)",,,,,,,,,,,,,
2023-06-07,21:00,,Aeródromo Morón (Buenos Aires),-34.67916666666667,-58.64277777777778,Estacionado,Avión,False,TECNAM,P-92,LV-S100,Intervención,False,Unknown,De importancia,GCOL (Ground Collision),Rodaje salida,Avión,False,BEECHCRAFT,B-23,LV-BPE,Intervención,False,Non-Commercial Operations,De importancia,GCOL (Ground Collision),,
2023-05-24,10:53,,Aeropuerto Gobernador Guzman (Jujuy),-24.392777777777777,-65.09777777777778,Crucero,Avión,False,BOEING,B-737-800,LV-GGK,Incidente,True,Commercial Air Transport,Leves,WSTRW (Windshear or thunderstorm),,,,,,,,,,,,,
2023-05-24,09:30,,Aeropuerto Gobernador Guzman (Jujuy),-24.392777777777777,-65.09777777777778,Crucero,Avión,False,BOEING,B-737-700,LV-CAD,Intervención,False,Commercial Air Transport,Ninguno,WSTRW (Windshear or thunderstorm),,,,,,,,,,,,,
2023-05-22,10:53,,Aeropuerto Ministro Pistarini -Ezeiza (Saez) (Buenos Aires),-34.81722222222223,-58.53861111111111,Aterrizaje,Avión,False,BOEING,B-777,N78008,Incidente,True,Commercial Air Transport,Ninguno,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-05-18,18:34,,Aeropuerto Bariloche (Rio Negro),0,0,Crucero,Avión,False,BOEING,B-737-800,LV-GVA,Incidente,True,Commercial Air Transport,Se desconoce,,,,,,,,,,,,,,
2023-05-12,18:38,,Localidad San Fernando (Buenos Aires),-34.455000000000005,-58.59138888888889,Crucero,Avión,False,BEECHCRAFT,B-200,LV-FUK,Incidente,True,Commercial Air Transport,Ninguno,"SCF-PP (Powerplant failure or malfunction), FUEL (Fuel related)",,,,,,,,,,,,,
2023-05-07,20:30,,Aeródromo Pigüé (Buenos Aires),-37.60611111111111,-62.38194444444444,Aproximación,Avión,False,PIPER,PA-11,LV-YHT,Accidente,True,Non-Commercial Operations,De importancia,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2023-05-06,18:00,,Aeródromo Allen (Rio Negro),-38.95805555555556,-67.80361111111111,Maniobras,Experimental,True,VAN S,RV-7,LV-X722,Accidente,True,Non-Commercial Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
2023-05-06,14:00,,Localidad San José (Cordoba),-31.952222222222222,-65.38138888888888,Despegue,Avión,False,PIPER,PA-25-235,LV-MNB,Accidente,True,Specialised Operations,De importancia,"SCF-NP (System/component failure or malfunction (No Powerplant), RE (Runway Excursion)",,,,,,,,,,,,,
2023-05-04,19:05,,Aeródromo Aeródromo Privado Chacras Del Faro (Chubut),-45.77833333333333,-67.3736111111111,Aterrizaje,Avión,False,PIPER,PA-28-140,LV-LDR,Accidente,True,Non-Commercial Operations,De importancia,RE (Runway Excursion),,,,,,,,,,,,,
2023-05-03,16:00,,Localidad General Rodriguez (Buenos Aires),-34.74111111111111,-59.00388888888889,Crucero,Avión,False,CESSNA,152-II,LV-CMN,Incidente,True,Non-Commercial Operations,Ninguno,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-04-29,21:30,,Localidad La Cumbre (Cordoba),-30.998055555555556,-64.53583333333333,Crucero,Avión,True,RANS & CO,S-10,LV-X647,Incidente,True,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-04-28,14:25,,Zona rural Metán (Salta),-25.521666666666665,-64.9725,Maniobras,Avión,True,Pietenpol,Aircamper,LV-X676,Accidente,True,Non-Commercial Operations,Destruida,LOC-I (Loss of control - inflight),,,,,,,,,,,,,
2023-04-21,13:10,,Aeropuerto Gral. M. M. De Guemes (Sasa) (Salta),-24.859722222222224,-65.48861111111111,Aterrizaje,Avión,False,BEECHCRAFT,B-200,LV-WPM,Accidente,True,Commercial Air Transport,De importancia,SCF-NP (System/component failure or malfunction (No Powerplant),,,,,,,,,,,,,
2023-04-19,15:11,,Zona rural 5 Km Ne De Monte Ralo (Cordoba),-31.886944444444445,-64.21416666666667,Crucero,Avión,True,EXPERIMENTAL,1/3,LV-X471,Intervención,False,Non-Commercial Operations,Leves,SCF-PP (Powerplant failure or malfunction),,,,,,,,,,,,,
2023-04-15,20:00,,Zona rural Gualeguay (Entre Rios),-33.18416666666666,-59.44,Maniobras,Avión,False,PIPER,PA-25-235,LV-OHT,Accidente,True,Specialised Operations,De importancia,LALT (Low altitude operations),,,,,,,,,,,,,
